Tractate,Daf,Amud,Section,Book,Chapter,Verse,Hebrew Text - Vocalized,Hebrew Text
Yoma,71,a,6,Leviticus,16,23,וּבָ֤א אַהֲרֹן֙ אֶל־אֹ֣הֶל מוֹעֵ֔ד וּפָשַׁט֙ אֶת־בִּגְדֵ֣י הַבָּ֔ד אֲשֶׁ֥ר לָבַ֖שׁ בְּבֹא֣וֹ אֶל־הַקֹּ֑דֶשׁ וְהִנִּיחָ֖ם שָֽׁם,ובא אהרן אל־אהל מועד ופשט את־בגדי הבד אשר לבש בבאו אל־הקדש והניחם שם
Yoma,71,a,6,Numbers,29,8,וְהִקְרַבְתֶּ֨ם עֹלָ֤ה לַֽיהוָה֙ רֵ֣יחַ נִיחֹ֔חַ פַּ֧ר בֶּן־בָּקָ֛ר אֶחָ֖ד אַ֣יִל אֶחָ֑ד כְּבָשִׂ֤ים בְּנֵֽי־שָׁנָה֙ שִׁבְעָ֔ה תְּמִימִ֖ם יִהְי֥וּ לָכֶֽם,והקרבתם עלה ליהוה ריח ניחח פר בן־בקר אחד איל אחד כבשים בני־שנה שבעה תמימם יהיו לכם
Yoma,71,a,7,Leviticus,16,24,וְרָחַ֨ץ אֶת־בְּשָׂר֤וֹ בַמַּ֙יִם֙ בְּמָק֣וֹם קָד֔וֹשׁ וְלָבַ֖שׁ אֶת־בְּגָדָ֑יו וְיָצָ֗א וְעָשָׂ֤ה אֶת־עֹֽלָתוֹ֙ וְאֶת־עֹלַ֣ת הָעָ֔ם וְכִפֶּ֥ר בַּעֲד֖וֹ וּבְעַ֥ד הָעָֽם,ורחץ את־בשרו במים במקום קדוש ולבש את־בגדיו ויצא ועשה את־עלתו ואת־עלת העם וכפר בעדו ובעד העם
Yoma,71,a,8,Leviticus,16,25,וְאֵ֛ת חֵ֥לֶב הַֽחַטָּ֖את יַקְטִ֥יר הַמִּזְבֵּֽחָה,ואת חלב החטאת יקטיר המזבחה
Yoma,71,a,8,Leviticus,16,27,וְאֵת֩ פַּ֨ר הֽ͏ַחַטָּ֜את וְאֵ֣ת ׀ שְׂעִ֣יר הַֽחַטָּ֗את אֲשֶׁ֨ר הוּבָ֤א אֶת־דָּמָם֙ לְכַפֵּ֣ר בַּקֹּ֔דֶשׁ יוֹצִ֖יא אֶל־מִח֣וּץ לַֽמַּחֲנֶ֑ה וְשָׂרְפ֣וּ בָאֵ֔שׁ אֶת־עֹרֹתָ֥ם וְאֶת־בְּשָׂרָ֖ם וְאֶת־פִּרְשָֽׁם,ואת פר ה͏חטאת ואת שעיר החטאת אשר הובא את־דמם לכפר בקדש יוציא אל־מחוץ למחנה ושרפו באש את־ערתם ואת־בשרם ואת־פרשם
Yoma,71,a,11,Leviticus,16,26,וְהַֽמְשַׁלֵּ֤חַ אֶת־הַשָּׂעִיר֙ לַֽעֲזָאזֵ֔ל יְכַבֵּ֣ס בְּגָדָ֔יו וְרָחַ֥ץ אֶת־בְּשָׂר֖וֹ בַּמָּ֑יִם וְאַחֲרֵי־כֵ֖ן יָב֥וֹא אֶל־הַֽמַּחֲנֶֽה,והמשלח את־השעיר לעזאזל יכבס בגדיו ורחץ את־בשרו במים ואחרי־כן יבוא אל־המחנה
Yoma,71,a,11,Leviticus,16,28,וְהַשֹּׂרֵ֣ף אֹתָ֔ם יְכַבֵּ֣ס בְּגָדָ֔יו וְרָחַ֥ץ אֶת־בְּשָׂר֖וֹ בַּמָּ֑יִם וְאַחֲרֵי־כֵ֖ן יָב֥וֹא אֶל־הַֽמַּחֲנֶֽה,והשרף אתם יכבס בגדיו ורחץ את־בשרו במים ואחרי־כן יבוא אל־המחנה
Yoma,71,a,13,Leviticus,16,10,וְהַשָּׂעִ֗יר אֲשֶׁר֩ עָלָ֨ה עָלָ֤יו הַגּוֹרָל֙ לַעֲזָאזֵ֔ל יָֽעֳמַד־חַ֛י לִפְנֵ֥י יְהוָ֖ה לְכַפֵּ֣ר עָלָ֑יו לְשַׁלַּ֥ח אֹת֛וֹ לַעֲזָאזֵ֖ל הַמִּדְבָּֽרָה,והשעיר אשר עלה עליו הגורל לעזאזל יעמד־חי לפני יהוה לכפר עליו לשלח אתו לעזאזל המדברה
Yoma,71,a,16,Psalms,116,9,אֶ֭תְהַלֵּךְ לִפְנֵ֣י יְהוָ֑ה בְּ֝אַרְצ֗וֹת הַֽחַיִּֽים,אתהלך לפני יהוה בארצות החיים
Yoma,71,a,17,Proverbs,3,2,כִּ֤י אֹ֣רֶךְ יָ֭מִים וּשְׁנ֣וֹת חַיִּ֑ים וְ֝שָׁל֗וֹם יוֹסִ֥יפוּ לָֽךְ,כי ארך ימים ושנות חיים ושלום יוסיפו לך
Yoma,71,a,18,Proverbs,8,4,אֲלֵיכֶ֣ם אִישִׁ֣ים אֶקְרָ֑א וְ֝קוֹלִ֗י אֶל־בְּנֵ֥י אָדָֽם,אליכם אישים אקרא וקולי אל־בני אדם
Yoma,71,a,19,Job,14,8,אִם־יַזְקִ֣ין בָּאָ֣רֶץ שָׁרְשׁ֑וֹ וּ֝בֶעָפָ֗ר יָמ֥וּת גִּזְעֽוֹ,אם־יזקין בארץ שרשו ובעפר ימות גזעו
Yoma,71,b,1,Job,14,9,מֵרֵ֣יַּח מַ֣יִם יַפְרִ֑חַ וְעָשָׂ֖ה קָצִ֣יר כְּמוֹ־נָֽטַע,מריח מים יפרח ועשה קציר כמו־נטע
Yoma,71,b,6,Exodus,39,1,וּמִן־הַתְּכֵ֤לֶת וְהָֽאַרְגָּמָן֙ וְתוֹלַ֣עַת הַשָּׁנִ֔י עָשׂ֥וּ בִגְדֵי־שְׂרָ֖ד לְשָׁרֵ֣ת בַּקֹּ֑דֶשׁ וַֽיַּעֲשׂ֞וּ אֶת־בִּגְדֵ֤י הַקֹּ֙דֶשׁ֙ אֲשֶׁ֣ר לְאַהֲרֹ֔ן כַּאֲשֶׁ֛ר צִוָּ֥ה יְהוָ֖ה אֶת־מֹשֶֽׁה,ומן־התכלת והארגמן ותולעת השני עשו בגדי־שרד לשרת בקדש ויעשו את־בגדי הקדש אשר לאהרן כאשר צוה יהוה את־משה
Yoma,71,b,6,Exodus,39,27,וֽ͏ַיַּעֲשׂ֛וּ אֶת־הַכָּתְנֹ֥ת שֵׁ֖שׁ מַעֲשֵׂ֣ה אֹרֵ֑ג לְאַהֲרֹ֖ן וּלְבָנָֽיו,ו͏יעשו את־הכתנת שש מעשה ארג לאהרן ולבניו
Yoma,71,b,6,Exodus,39,28,וְאֵת֙ הַמִּצְנֶ֣פֶת שֵׁ֔שׁ וְאֶת־פַּאֲרֵ֥י הַמִּגְבָּעֹ֖ת שֵׁ֑שׁ וְאֶת־מִכְנְסֵ֥י הַבָּ֖ד שֵׁ֥שׁ מָשְׁזָֽר,ואת המצנפת שש ואת־פארי המגבעת שש ואת־מכנסי הבד שש משזר
Yoma,71,b,8,Ezekiel,44,18,פַּאֲרֵ֤י פִשְׁתִּים֙ יִהְי֣וּ עַל־רֹאשָׁ֔ם וּמִכְנְסֵ֣י פִשְׁתִּ֔ים יִהְי֖וּ עַל־מָתְנֵיהֶ֑ם לֹ֥א יַחְגְּר֖וּ בַּיָּֽזַע,פארי פשתים יהיו על־ראשם ומכנסי פשתים יהיו על־מתניהם לא יחגרו ביזע
Yoma,71,b,9,Ezekiel,44,9,כֹּה־אָמַר֮ אֲדֹנָ֣י יְהוִה֒ כָּל־בֶּן־נֵכָ֗ר עֶ֤רֶל לֵב֙ וְעֶ֣רֶל בָּשָׂ֔ר לֹ֥א יָב֖וֹא אֶל־מִקְדָּשִׁ֑י לְכָל־בֶּן־נֵכָ֔ר אֲשֶׁ֕ר בְּת֖וֹךְ בְּנֵ֥י יִשְׂרָאֵֽל,כה־אמר אדני יהוה כל־בן־נכר ערל לב וערל בשר לא יבוא אל־מקדשי לכל־בן־נכר אשר בתוך בני ישראל
Yoma,71,b,10,Exodus,39,24,וַֽיַּעֲשׂוּ֙ עַל־שׁוּלֵ֣י הַמְּעִ֔יל רִמּוֹנֵ֕י תְּכֵ֥לֶת וְאַרְגָּמָ֖ן וְתוֹלַ֣עַת שָׁנִ֑י מָשְׁזָֽר,ויעשו על־שולי המעיל רמוני תכלת וארגמן ותולעת שני משזר
Yoma,71,b,13,Exodus,28,15,וְעָשִׂ֜יתָ חֹ֤שֶׁן מִשְׁפָּט֙ מַעֲשֵׂ֣ה חֹשֵׁ֔ב כְּמַעֲשֵׂ֥ה אֵפֹ֖ד תַּעֲשֶׂ֑נּוּ זָ֠הָב תְּכֵ֨לֶת וְאַרְגָּמָ֜ן וְתוֹלַ֧עַת שָׁנִ֛י וְשֵׁ֥שׁ מָשְׁזָ֖ר תַּעֲשֶׂ֥ה אֹתֽוֹ,ועשית חשן משפט מעשה חשב כמעשה אפד תעשנו זהב תכלת וארגמן ותולעת שני ושש משזר תעשה אתו
Yoma,71,b,14,Exodus,28,33,וְעָשִׂ֣יתָ עַל־שׁוּלָ֗יו רִמֹּנֵי֙ תְּכֵ֤לֶת וְאַרְגָּמָן֙ וְתוֹלַ֣עַת שָׁנִ֔י עַל־שׁוּלָ֖יו סָבִ֑יב וּפַעֲמֹנֵ֥י זָהָ֛ב בְּתוֹכָ֖ם סָבִֽיב,ועשית על־שוליו רמני תכלת וארגמן ותולעת שני על־שוליו סביב ופעמני זהב בתוכם סביב
Yoma,71,b,15,Exodus,28,31,וְעָשִׂ֛יתָ אֶת־מְעִ֥יל הָאֵפ֖וֹד כְּלִ֥יל תְּכֵֽלֶת,ועשית את־מעיל האפוד כליל תכלת
Yoma,72,a,1,Exodus,28,31,וְעָשִׂ֛יתָ אֶת־מְעִ֥יל הָאֵפ֖וֹד כְּלִ֥יל תְּכֵֽלֶת,ועשית את־מעיל האפוד כליל תכלת
Yoma,72,a,2,Exodus,39,24,וַֽיַּעֲשׂוּ֙ עַל־שׁוּלֵ֣י הַמְּעִ֔יל רִמּוֹנֵ֕י תְּכֵ֥לֶת וְאַרְגָּמָ֖ן וְתוֹלַ֣עַת שָׁנִ֑י מָשְׁזָֽר,ויעשו על־שולי המעיל רמוני תכלת וארגמן ותולעת שני משזר
Yoma,72,a,5,Exodus,28,15,וְעָשִׂ֜יתָ חֹ֤שֶׁן מִשְׁפָּט֙ מַעֲשֵׂ֣ה חֹשֵׁ֔ב כְּמַעֲשֵׂ֥ה אֵפֹ֖ד תַּעֲשֶׂ֑נּוּ זָ֠הָב תְּכֵ֨לֶת וְאַרְגָּמָ֜ן וְתוֹלַ֧עַת שָׁנִ֛י וְשֵׁ֥שׁ מָשְׁזָ֖ר תַּעֲשֶׂ֥ה אֹתֽוֹ,ועשית חשן משפט מעשה חשב כמעשה אפד תעשנו זהב תכלת וארגמן ותולעת שני ושש משזר תעשה אתו
Yoma,72,a,6,Exodus,39,3,וַֽיְרַקְּע֞וּ אֶת־פַּחֵ֣י הַזָּהָב֮ וְקִצֵּ֣ץ פְּתִילִם֒ לַעֲשׂ֗וֹת בְּת֤וֹךְ הַתְּכֵ֙לֶת֙ וּבְת֣וֹךְ הָֽאַרְגָּמָ֔ן וּבְת֛וֹךְ תּוֹלַ֥עַת הַשָּׁנִ֖י וּבְת֣וֹךְ הַשֵּׁ֑שׁ מַעֲשֵׂ֖ה חֹשֵֽׁב,וירקעו את־פחי הזהב וקצץ פתילם לעשות בתוך התכלת ובתוך הארגמן ובתוך תולעת השני ובתוך השש מעשה חשב
Yoma,72,a,7,Exodus,39,3,וַֽיְרַקְּע֞וּ אֶת־פַּחֵ֣י הַזָּהָב֮ וְקִצֵּ֣ץ פְּתִילִם֒ לַעֲשׂ֗וֹת בְּת֤וֹךְ הַתְּכֵ֙לֶת֙ וּבְת֣וֹךְ הָֽאַרְגָּמָ֔ן וּבְת֛וֹךְ תּוֹלַ֥עַת הַשָּׁנִ֖י וּבְת֣וֹךְ הַשֵּׁ֑שׁ מַעֲשֵׂ֖ה חֹשֵֽׁב,וירקעו את־פחי הזהב וקצץ פתילם לעשות בתוך התכלת ובתוך הארגמן ובתוך תולעת השני ובתוך השש מעשה חשב
Yoma,72,a,8,Exodus,28,32,וְהָיָ֥ה פִֽי־רֹאשׁ֖וֹ בְּתוֹכ֑וֹ שָׂפָ֡ה יִֽהְיֶה֩ לְפִ֨יו סָבִ֜יב מַעֲשֵׂ֣ה אֹרֵ֗ג כְּפִ֥י תַחְרָ֛א יִֽהְיֶה־לּ֖וֹ לֹ֥א יִקָּרֵֽעַ,והיה פי־ראשו בתוכו שפה יהיה לפיו סביב מעשה ארג כפי תחרא יהיה־לו לא יקרע
Yoma,72,a,9,Exodus,25,15,בְּטַבְּעֹת֙ הָאָרֹ֔ן יִהְי֖וּ הַבַּדִּ֑ים לֹ֥א יָסֻ֖רוּ מִמֶּֽנּוּ,בטבעת הארן יהיו הבדים לא יסרו ממנו
Yoma,72,a,9,Exodus,28,28,וְיִרְכְּס֣וּ אֶת־הַ֠חֹשֶׁן (מטבעתו) מִֽטַּבְּעֹתָ֞יו אֶל־טַבְּעֹ֤ת הָאֵפֹד֙ בִּפְתִ֣יל תְּכֵ֔לֶת לִֽהְי֖וֹת עַל־חֵ֣שֶׁב הָאֵפ֑וֹד וְלֹֽא־יִזַּ֣ח הַחֹ֔שֶׁן מֵעַ֖ל הָאֵפֽוֹד,וירכסו את־החשן (מטבעתו) מטבעתיו אל־טבעת האפד בפתיל תכלת להיות על־חשב האפוד ולא־יזח החשן מעל האפוד
Yoma,72,a,10,Exodus,25,15,בְּטַבְּעֹת֙ הָאָרֹ֔ן יִהְי֖וּ הַבַּדִּ֑ים לֹ֥א יָסֻ֖רוּ מִמֶּֽנּוּ,בטבעת הארן יהיו הבדים לא יסרו ממנו
Yoma,72,a,10,Exodus,27,7,וְהוּבָ֥א אֶת־בַּדָּ֖יו בַּטַּבָּעֹ֑ת וְהָי֣וּ הַבַּדִּ֗ים עַל־שְׁתֵּ֛י צַלְעֹ֥ת הַמִּזְבֵּ֖חַ בִּשְׂאֵ֥ת אֹתֽוֹ,והובא את־בדיו בטבעת והיו הבדים על־שתי צלעת המזבח בשאת אתו
Yoma,72,a,10,Exodus,28,32,וְהָיָ֥ה פִֽי־רֹאשׁ֖וֹ בְּתוֹכ֑וֹ שָׂפָ֡ה יִֽהְיֶה֩ לְפִ֨יו סָבִ֜יב מַעֲשֵׂ֣ה אֹרֵ֗ג כְּפִ֥י תַחְרָ֛א יִֽהְיֶה־לּ֖וֹ לֹ֥א יִקָּרֵֽעַ,והיה פי־ראשו בתוכו שפה יהיה לפיו סביב מעשה ארג כפי תחרא יהיה־לו לא יקרע
Yoma,72,a,11,Exodus,25,15,בְּטַבְּעֹת֙ הָאָרֹ֔ן יִהְי֖וּ הַבַּדִּ֑ים לֹ֥א יָסֻ֖רוּ מִמֶּֽנּוּ,בטבעת הארן יהיו הבדים לא יסרו ממנו
Yoma,72,a,11,Exodus,27,7,וְהוּבָ֥א אֶת־בַּדָּ֖יו בַּטַּבָּעֹ֑ת וְהָי֣וּ הַבַּדִּ֗ים עַל־שְׁתֵּ֛י צַלְעֹ֥ת הַמִּזְבֵּ֖חַ בִּשְׂאֵ֥ת אֹתֽוֹ,והובא את־בדיו בטבעת והיו הבדים על־שתי צלעת המזבח בשאת אתו
Yoma,72,a,12,Exodus,26,15,וְעָשִׂ֥יתָ אֶת־הַקְּרָשִׁ֖ים לַמִּשְׁכָּ֑ן עֲצֵ֥י שִׁטִּ֖ים עֹמְדִֽים,ועשית את־הקרשים למשכן עצי שטים עמדים
Yoma,72,a,13,Exodus,35,19,אֶת־בִּגְדֵ֥י הַשְּׂרָ֖ד לְשָׁרֵ֣ת בַּקֹּ֑דֶשׁ אֶת־בִּגְדֵ֤י הַקֹּ֙דֶשׁ֙ לְאַהֲרֹ֣ן הַכֹּהֵ֔ן וְאֶת־בִּגְדֵ֥י בָנָ֖יו לְכַהֵֽן,את־בגדי השרד לשרת בקדש את־בגדי הקדש לאהרן הכהן ואת־בגדי בניו לכהן
Yoma,72,b,3,Exodus,28,32,וְהָיָ֥ה פִֽי־רֹאשׁ֖וֹ בְּתוֹכ֑וֹ שָׂפָ֡ה יִֽהְיֶה֩ לְפִ֨יו סָבִ֜יב מַעֲשֵׂ֣ה אֹרֵ֗ג כְּפִ֥י תַחְרָ֛א יִֽהְיֶה־לּ֖וֹ לֹ֥א יִקָּרֵֽעַ,והיה פי־ראשו בתוכו שפה יהיה לפיו סביב מעשה ארג כפי תחרא יהיה־לו לא יקרע
Yoma,72,b,4,Exodus,25,10,וְעָשׂ֥וּ אֲר֖וֹן עֲצֵ֣י שִׁטִּ֑ים אַמָּתַ֨יִם וָחֵ֜צִי אָרְכּ֗וֹ וְאַמָּ֤ה וָחֵ֙צִי֙ רָחְבּ֔וֹ וְאַמָּ֥ה וָחֵ֖צִי קֹמָתֽוֹ,ועשו ארון עצי שטים אמתים וחצי ארכו ואמה וחצי רחבו ואמה וחצי קמתו
Yoma,72,b,4,Exodus,25,11,וְצִפִּיתָ֤ אֹתוֹ֙ זָהָ֣ב טָה֔וֹר מִבַּ֥יִת וּמִח֖וּץ תְּצַפֶּ֑נּוּ וְעָשִׂ֧יתָ עָלָ֛יו זֵ֥ר זָהָ֖ב סָבִֽיב,וצפית אתו זהב טהור מבית ומחוץ תצפנו ועשית עליו זר זהב סביב
Yoma,72,b,6,Proverbs,8,15,בִּ֭י מְלָכִ֣ים יִמְלֹ֑כוּ וְ֝רוֹזְנִ֗ים יְחֹ֣קְקוּ צֶֽדֶק,בי מלכים ימלכו ורוזנים יחקקו צדק
Yoma,72,b,7,Exodus,25,11,וְצִפִּיתָ֤ אֹתוֹ֙ זָהָ֣ב טָה֔וֹר מִבַּ֥יִת וּמִח֖וּץ תְּצַפֶּ֑נּוּ וְעָשִׂ֧יתָ עָלָ֛יו זֵ֥ר זָהָ֖ב סָבִֽיב,וצפית אתו זהב טהור מבית ומחוץ תצפנו ועשית עליו זר זהב סביב
Yoma,72,b,8,Deuteronomy,10,1,בָּעֵ֨ת הַהִ֜וא אָמַ֧ר יְהוָ֣ה אֵלַ֗י פְּסָל־לְךָ֞ שְׁנֵֽי־לֻוחֹ֤ת אֲבָנִים֙ כָּרִ֣אשֹׁנִ֔ים וַעֲלֵ֥ה אֵלַ֖י הָהָ֑רָה וְעָשִׂ֥יתָ לְּךָ֖ אֲר֥וֹן עֵֽץ,בעת ההוא אמר יהוה אלי פסל־לך שני־לוחת אבנים כראשנים ועלה אלי ההרה ועשית לך ארון עץ
Yoma,72,b,8,Exodus,25,10,וְעָשׂ֥וּ אֲר֖וֹן עֲצֵ֣י שִׁטִּ֑ים אַמָּתַ֨יִם וָחֵ֜צִי אָרְכּ֗וֹ וְאַמָּ֤ה וָחֵ֙צִי֙ רָחְבּ֔וֹ וְאַמָּ֥ה וָחֵ֖צִי קֹמָתֽוֹ,ועשו ארון עצי שטים אמתים וחצי ארכו ואמה וחצי רחבו ואמה וחצי קמתו
Yoma,72,b,9,Exodus,25,11,וְצִפִּיתָ֤ אֹתוֹ֙ זָהָ֣ב טָה֔וֹר מִבַּ֥יִת וּמִח֖וּץ תְּצַפֶּ֑נּוּ וְעָשִׂ֧יתָ עָלָ֛יו זֵ֥ר זָהָ֖ב סָבִֽיב,וצפית אתו זהב טהור מבית ומחוץ תצפנו ועשית עליו זר זהב סביב
Yoma,72,b,10,Job,15,16,אַ֭ף כִּֽי־נִתְעָ֥ב וְֽנֶאֱלָ֑ח אִישׁ־שֹׁתֶ֖ה כַמַּ֣יִם עַוְלָֽה,אף כי־נתעב ונאלח איש־שתה כמים עולה
Yoma,72,b,11,Proverbs,17,16,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל לִקְנ֖וֹת חָכְמָ֣ה וְלֶב־אָֽיִן,למה־זה מחיר ביד־כסיל לקנות חכמה ולב־אין
Yoma,72,b,14,Deuteronomy,4,44,וְזֹ֖את הַתּוֹרָ֑ה אֲשֶׁר־שָׂ֣ם מֹשֶׁ֔ה לִפְנֵ֖י בְּנֵ֥י יִשְׂרָאֵֽל,וזאת התורה אשר־שם משה לפני בני ישראל
Yoma,72,b,15,Psalms,18,31,הָאֵל֮ תָּמִ֢ים דַּ֫רְכּ֥וֹ אִמְרַֽת־יְהוָ֥ה צְרוּפָ֑ה מָגֵ֥ן ה֝֗וּא לְכֹ֤ל ׀ הַחֹסִ֬ים בּֽוֹ,האל תמים דרכו אמרת־יהוה צרופה מגן הוא לכל החסים בו
Yoma,72,b,15,Psalms,19,9,פִּקּ֘וּדֵ֤י יְהוָ֣ה יְ֭שָׁרִים מְשַׂמְּחֵי־לֵ֑ב מִצְוַ֥ת יְהוָ֥ה בָּ֝רָ֗ה מְאִירַ֥ת עֵינָֽיִם,פקודי יהוה ישרים משמחי־לב מצות יהוה ברה מאירת עינים
Yoma,72,b,16,Psalms,19,10,יִרְאַ֤ת יְהוָ֨ה ׀ טְהוֹרָה֮ עוֹמֶ֢דֶת לָ֫עַ֥ד מִֽשְׁפְּטֵי־יְהוָ֥ה אֱמֶ֑ת צָֽדְק֥וּ יַחְדָּֽו,יראת יהוה טהורה עומדת לעד משפטי־יהוה אמת צדקו יחדו
Yoma,72,b,17,Psalms,19,8,תּ֘וֹרַ֤ת יְהוָ֣ה תְּ֭מִימָה מְשִׁ֣יבַת נָ֑פֶשׁ עֵד֥וּת יְהוָ֥ה נֶ֝אֱמָנָ֗ה מַחְכִּ֥ימַת פֶּֽתִי,תורת יהוה תמימה משיבת נפש עדות יהוה נאמנה מחכימת פתי
Yoma,72,b,18,Exodus,26,1,וְאֶת־הַמִּשְׁכָּ֥ן תַּעֲשֶׂ֖ה עֶ֣שֶׂר יְרִיעֹ֑ת שֵׁ֣שׁ מָשְׁזָ֗ר וּתְכֵ֤לֶת וְאַרְגָּמָן֙ וְתֹלַ֣עַת שָׁנִ֔י כְּרֻבִ֛ים מַעֲשֵׂ֥ה חֹשֵׁ֖ב תַּעֲשֶׂ֥ה אֹתָֽם,ואת־המשכן תעשה עשר יריעת שש משזר ותכלת וארגמן ותלעת שני כרבים מעשה חשב תעשה אתם
Yoma,72,b,18,Exodus,26,31,וְעָשִׂ֣יתָ פָרֹ֗כֶת תְּכֵ֧לֶת וְאַרְגָּמָ֛ן וְתוֹלַ֥עַת שָׁנִ֖י וְשֵׁ֣שׁ מָשְׁזָ֑ר מַעֲשֵׂ֥ה חֹשֵׁ֛ב יַעֲשֶׂ֥ה אֹתָ֖הּ כְּרֻבִֽים,ועשית פרכת תכלת וארגמן ותולעת שני ושש משזר מעשה חשב יעשה אתה כרבים
Yoma,72,b,18,Exodus,26,36,וְעָשִׂ֤יתָ מָסָךְ֙ לְפֶ֣תַח הָאֹ֔הֶל תְּכֵ֧לֶת וְאַרְגָּמָ֛ן וְתוֹלַ֥עַת שָׁנִ֖י וְשֵׁ֣שׁ מָשְׁזָ֑ר מַעֲשֵׂ֖ה רֹקֵֽם,ועשית מסך לפתח האהל תכלת וארגמן ותולעת שני ושש משזר מעשה רקם
Yoma,72,b,20,Deuteronomy,20,2,וְהָיָ֕ה כְּקָֽרָבְכֶ֖ם אֶל־הַמִּלְחָמָ֑ה וְנִגַּ֥שׁ הַכֹּהֵ֖ן וְדִבֶּ֥ר אֶל־הָעָֽם,והיה כקרבכם אל־המלחמה ונגש הכהן ודבר אל־העם
Yoma,72,b,20,Exodus,29,29,וּבִגְדֵ֤י הַקֹּ֙דֶשׁ֙ אֲשֶׁ֣ר לְאַהֲרֹ֔ן יִהְי֥וּ לְבָנָ֖יו אַחֲרָ֑יו לְמָשְׁחָ֣ה בָהֶ֔ם וּלְמַלֵּא־בָ֖ם אֶת־יָדָֽם,ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא־בם את־ידם
Yoma,73,a,1,Exodus,29,30,שִׁבְעַ֣ת יָמִ֗ים יִלְבָּשָׁ֧ם הַכֹּהֵ֛ן תַּחְתָּ֖יו מִבָּנָ֑יו אֲשֶׁ֥ר יָבֹ֛א אֶל־אֹ֥הֶל מוֹעֵ֖ד לְשָׁרֵ֥ת בַּקֹּֽדֶשׁ,שבעת ימים ילבשם הכהן תחתיו מבניו אשר יבא אל־אהל מועד לשרת בקדש
Yoma,73,a,6,Leviticus,6,15,וְהַכֹּהֵ֨ן הַמָּשִׁ֧יחַ תַּחְתָּ֛יו מִבָּנָ֖יו יַעֲשֶׂ֣ה אֹתָ֑הּ חָק־עוֹלָ֕ם לַיהוָ֖ה כָּלִ֥יל תָּקְטָֽר,והכהן המשיח תחתיו מבניו יעשה אתה חק־עולם ליהוה כליל תקטר
Yoma,73,a,11,Leviticus,21,10,וְהַכֹּהֵן֩ הַגָּד֨וֹל מֵאֶחָ֜יו אֲ‍ֽשֶׁר־יוּצַ֥ק עַל־רֹאשׁ֣וֹ ׀ שֶׁ֤מֶן הַמִּשְׁחָה֙ וּמִלֵּ֣א אֶת־יָד֔וֹ לִלְבֹּ֖שׁ אֶת־הַבְּגָדִ֑ים אֶת־רֹאשׁוֹ֙ לֹ֣א יִפְרָ֔ע וּבְגָדָ֖יו לֹ֥א יִפְרֹֽם,והכהן הגדול מאחיו א‍שר־יוצק על־ראשו שמן המשחה ומלא את־ידו ללבש את־הבגדים את־ראשו לא יפרע ובגדיו לא יפרם
Yoma,73,a,11,Leviticus,21,11,וְעַ֛ל כָּל־נַפְשֹׁ֥ת מֵ֖ת לֹ֣א יָבֹ֑א לְאָבִ֥יו וּלְאִמּ֖וֹ לֹ֥א יִטַּמָּֽא,ועל כל־נפשת מת לא יבא לאביו ולאמו לא יטמא
Yoma,73,a,11,Leviticus,21,12,וּמִן־הַמִּקְדָּשׁ֙ לֹ֣א יֵצֵ֔א וְלֹ֣א יְחַלֵּ֔ל אֵ֖ת מִקְדַּ֣שׁ אֱלֹהָ֑יו כִּ֡י נֵ֠זֶר שֶׁ֣מֶן מִשְׁחַ֧ת אֱלֹהָ֛יו עָלָ֖יו אֲנִ֥י יְהוָֽה,ומן־המקדש לא יצא ולא יחלל את מקדש אלהיו כי נזר שמן משחת אלהיו עליו אני יהוה
